subject_id	gender	age	trial	cse_id	priority	domain	keyword	response	y	cse_sentence	note
s30m4	남	40대	34	cse006	필수	식음료	밥	X	0	내일 샐러드를 싸가야 하냐고 묻자 엄마가 샐러드 고기에 볶음밥 싸준다고 하고 있다.	
s30m4	남	40대	35	cse027	필수	상거래	옷	X	0	무슨 옷을 살 것인지 정하면 말해 준다고 한다.	
s30m4	남	40대	36	cse017	필수	주거와생활	집	O	1	집에서 오랜만에 창문을 다 열어놓고 환기를 하고 있다.	
s30m4	남	40대	37	cse037	주변	주거와생활	날씨	X	0	작년이나 재작년과 달리 올해는 날씨가 덥다.	
s30m4	남	40대	38	cse057	주변	미용과건강	다이어트	O	1	줄넘기를 하면서 다이어트를 하면 효과는 좋지만 무릎에 무리가 가니 무릎 보호대를 해야 한다.	
s30m4	남	40대	39	cse052	주변	미용과건강	다이어트	X	0	다이어트 식품인 비움과 노니를 먹는 방법에 대해 설명한다.	
s30m4	남	40대	40	cse024	필수	상거래	옷	X	0	옷 사기전에 보여주겠다는데 다음에는 여름 티가 시급해서 여름 티를 사려 한다.	
s30m4	남	40대	41	cse007	필수	식음료	밥	O	1	게딱지 양념에 흰쌀밥을 비벼 먹으면 매우 맛있다.	
s30m4	남	40대	42	cse047	주변	여가생활	게임	O	1	게임을 하다가 말다가 해서 실력이 늘지 않는다고 하고 있다.	
s30m4	남	40대	43	cse038	주변	주거와생활	날씨	O	1	밖에 날씨도 좋고 구름도 이쁘다.	
s30m4	남	40대	44	cse058	주변	미용과건강	다이어트	O	1	다이어트 프로그램에 나오는 사람들이 결국에는 요요가 와서 어릴 때부터 잘 관리하는 게 중요한 것 같다.	
s30m4	남	40대	45	cse039	주변	주거와생활	날씨	O	1	지금 번개와 천둥을 동반한 비가 오고 있다.	
s30m4	남	40대	46	cse018	필수	주거와생활	집	X	0	같이 살면 많이 싸울 것 같다며 옆집에서 살자고 이야기하고 있다.	
s30m4	남	40대	47	cse008	필수	식음료	밥	O	1	점심에 초밥을 먹으러 추리하게 나갈 순 없는데 귀찮다고 하였다.	
s30m4	남	40대	48	cse009	필수	식음료	밥	X	0	김밥에 든 단무지랑 햄버거에 든 피클은 안 먹는다며 취향을 존중해달라고 한다.	
s30m4	남	40대	49	cse048	주변	여가생활	게임	X	0	추천한 게임이 회사에서 이미 유행 중이라고 한다.	
s30m4	남	40대	50	cse019	필수	주거와생활	집	X	0	여름에는 집이 너무 시끄러워서 살면 안 되겠다고 하자 호텔도 잠자리가 불편해서 잘 못 잤다는 이야기를 한다.	
s30m4	남	40대	51	cse040	주변	주거와생활	날씨	X	0	3시에 비 오기 전에 일찍 가자고 하였다.	
s30m4	남	40대	52	cse060	주변	미용과건강	다이어트	X	0	디톡스 부작용으로 먹는 얘기만 하게 되고 굶는 다이어트는 안 좋으니까 몸에 독소랑 함께 하기로 결심했다.	
s30m4	남	40대	53	cse020	필수	주거와생활	집	X	0	후드가 고장이 났는데 교체해 주는 곳밖에 없어서 집주인께 이야기를 해야 할지 철물점에 수리를 알아봐야 하는지 고민하고 있다.	
s30m4	남	40대	54	cse028	필수	상거래	옷	X	0	마음에 드는 셔츠가 없어서 니트를 샀다며 옷에 대해 이야기하고 있다.	
s30m4	남	40대	55	cse010	필수	식음료	밥	X	0	아침에 밥을 먹었기 때문에 지금은 편의점에서 핫바랑 컵라면을 사 먹으려고 한다.	
s30m4	남	40대	56	cse049	주변	여가생활	게임	X	0	생일선물(생선)을 서로 하지 않기로 했지만 궁금한 게임이 있어 사주면 대신 플레이(play)를 해줄 수 있는지 묻고 있다.	
s30m4	남	40대	57	cse030	필수	상거래	옷	O	1	언니가 코르덴 바지를 입기도 했고 최근에 꺼내 입었는데 너무 따뜻해서 좋아졌다.	
s30m4	남	40대	58	cse050	주변	여가생활	게임	O	1	게임을 했는데 한번은 상대방이 안와서 이겼고 첫판은 인원이 모자라서 기권패했다.	
s30m4	남	40대	59	cse029	필수	상거래	옷	O	1	언니 옷을 사러 갔다가 가디건이랑 얇은 엘레쎄 니트를 구매했다.	
s30m4	남	40대	60	cse034	주변	주거와생활	날씨	X	0	태풍이 지나가고 난 뒤 피해 상황에 대해 이야기한다.	
s31m5	남	50대	1	cse001	필수	식음료	밥	O	1	계란이랑 햄을 사서 볶음밥을 하려고 한다.	AI는 우리 일상생활의 다양한 언어를 생성한다는 점에서 일상생활에서 요리와 관련된 내용이고 빈도도 높기 때문에  AI가 학습해야 하는 문장이라고 생각합니다. 또 미국에서 돌아가신 어머님이 요리 방법을 모두 녹음해서 AI가 입력한 후 어머님이 돌아가신 다음에 따님이 요리법을 물어봤을 때 그 방법을 알려준 기사를 읽은 적이 있습니다. 이렇게 짜여진 대화틀이라면 충분히 이 대화도 생성할 수 있을 거라고 생각합니다. 그런 면에서 학습 시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	2	cse031	주변	주거와생활	날씨	X	0	태풍 이름들이 이상하다며 누가 짓는 건지 궁금해하고 있다.	사실 이번에 주석과 검수를 하면서 이런 문장이 나왔을 때 참 많이 고민을 한 문장입니다. 복문이고 궁금해 하는 주체가 불명확한 문장에서는 언어 선택에서 AI가 고민을 할 것 같습니다...그래서 학습하지 않아도 된다고 생각합니다.
s31m5	남	50대	3	cse011	필수	주거와생활	집	O	1	살고 있는 아파트 담보대출을 받아서 집 문제를 해결하려고 한다.	일상생활에서 빈번히 등장하는 문장이기 때문에 충분히 대상이 된다고 봅니다. 그런데 이 문장 안에서도 수식어를 복잡하게 넣기 보다는 좀 더 단순하게 할 때 AI가 문장 생성할 때 오류를 줄여줄 수 있어서 학습시킬 문장이라고 생각합니다.
s31m5	남	50대	4	cse041	주변	여가생활	게임	O	1	게임 내의 클럽을 보유한 지인에게 가입 의사를 밝혔다.	게임도 현대 사회에서 빈도가 높은 어휘이고 주제라는 점에서 충분히 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	5	cse021	필수	상거래	옷	O	1	옷을 사러 가야해서 평일과 주말 중 가능한 시간에 대해 이야기한다.	비교적 명확한 문장이고 일상생활에서 자주 대화하는 주제이고 쇼핑에 대한 시간도 비교적 정해져 있기 때문입니다. 다만 가능한 시간에 대한 추가 정보를 AI에 입력을 해야 한다고 생각합니다.
s31m5	남	50대	6	cse051	주변	미용과건강	다이어트	O	1	다이어트(다요트) 식단으로 고구마, 계란, 바나나를 먹고 있으며, 목표 체중은 48이다.	일상생활에서 다이어트 식단으로 자주 언급되는 음식들이기 때문에 AI가 비교적 문장 생성을 잘 할 거라고 생각합니다. 그래서 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	7	cse002	필수	식음료	밥	X	0	무생채가 있으니 밥을 비벼 먹을까 한다.	엑스를 했지만 애매합니다. 추측성 표현(-(으)ㄹ까 하다)이 나와서 AI가 어디까지 인식할지를 모르겠습니다. 이런 면에서는 학습시킬 만한 문장은 아니라는 생각이 들기도 합니다. 그렇지만 한편으로는 비교적 단순하고 명확한 문장이기 때문에 충분히 문장 생성이 가능할 것 같습니다.
s31m5	남	50대	8	cse012	필수	주거와생활	집	X	0	집을 알아봤는데 집값이 올랐다는 것이 피부로 느껴졌다.	자주 등장하는 경제 분야 내용이고 명확한 분야이고 복문이지만 명확한 결합과 의미도 명확하게 전달하고 있어서 충분히 가능할 것 같지만 '피부로 느끼는 것을 어떻게 AI가 느낄 수 있을지 의문이 듭니다.
s31m5	남	50대	9	cse022	필수	상거래	옷	X	0	배송 온 옷을 입어보고 앞으로 어떻게 입고 다닐지에 대해 이야기한다.	원칙적으로 '어떻게 입고 다닐지'에 대한 추가 정보를 입력해야 가능한 문장이기 때문입니다. 다만, 미국에서 돌아가신 어머님이 요리 방법을 모두 녹음해서 AI가 입력한 후 어머님이 돌아가신 다음에 따님이 요리법을 물어봤을 때 그 방법을 알려준 기사를 읽은 적이 있습니다. 이렇게 짜여진 대화틀이라면 충분히 이 대화도 생성할 수 있을 거라고 생각합니다. 그런 면에서 학습 시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	10	cse032	주변	주거와생활	날씨	O	1	태풍의 영향 때문에 형광등이 깜박거린다고 한다.	태풍의 영향으로 형광등이 깜박거리는 건 정보 중에서도 사실이고 태풍의 영향으로 자주 나타나기 때문입니다.
s31m5	남	50대	11	cse042	주변	여가생활	게임	X	0	오늘 것은 내 취향이 아닌 것 같은데 기본 카드게임에 스토리가 있는 것 같다.	의미가 애매하고 복문임에도 추측 표현을 반복 사용하고  있기 때문입니다.
s31m5	남	50대	12	cse059	주변	미용과건강	다이어트	O	1	다이어트 2일차인데 작심삼일이 아니고 이번에는 진짜이다.	다이어트, 2일차, 작심삼일, 진짜 등 비교적 자주 사용하는 어휘이고 일상생활에서 자주 사용하는 대화이기 때문입니다.
s31m5	남	50대	13	cse003	필수	식음료	밥	O	1	밥은 그날 먹고 싶은 걸로 시키는데 오늘은 순두부찌개를 시켰다.	애매하지만 일단 동그라미를 선택했습니다. 주문 상황이고 흔히 나올 수 있는 대화이기 때문입니다.
s31m5	남	50대	14	cse033	주변	주거와생활	날씨	O	1	밖에 덥기는 하지만 바람이 많이 분다고 한다.	일단 조사 오류가 보입니다.(밖이 덥기는 하지만 ~) 더운 여름에 바람도 자주 불기 때문에 일상생활에서 충분히 나타날 수 있는 상황이라고 생각합니다.
s31m5	남	50대	15	cse046	주변	여가생활	게임	X	0	게임 기록을 향상시키기 위한 방법을 알려주고있다.	게임 기록을 향상시키기 위한 방법을 추가로 AI에게 입력을 해 줘야 문장이 지속적으로 생성될 거라고 생각합니다. 이 한 문장으로는 명확히 어떤 방법을 알려줘야 하는지 모르기 때문에 이 문장 자체는 반드시 학습시킬 만한 문장은 아니라고 생각합니다.
s31m5	남	50대	16	cse053	주변	미용과건강	다이어트	O	1	다이어트의 1차 목표는 55킬로그램(55 kg)이다.	명확한 문장, 명확한 단어, 일상 생활에서 자주 사용하는 문장이기 때문입니다.
s31m5	남	50대	17	cse013	필수	주거와생활	집	O	1	집 근처에 공원은 많은데 철봉이 없어서 아쉽다.	아쉽다'라는 감정 형용사가 사람만이 사용할 수 있지만 AI는 단어를 입력해 주면 충분히 문장을 생성할 수 있고 집 근처 공원, 철봉 같은 단어는 우리 주변에 흔히 볼 수 있기 때문에 학습 시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	18	cse023	필수	상거래	옷	X	0	오늘도 H&M(흐앤므)에서 예쁘고 귀여운 옷을 샀다고하니 그만 사라고 한다.	흐앤므가 고유명사로 보입니다. 언제든지 바뀔 수 있기 때문에 꼭 학습시킬 만한 문장은 아니라고 생각합니다.
s31m5	남	50대	19	cse025	필수	상거래	옷	O	1	구입할 옷의 색상을 보여 주고 고르고 있다.	쇼핑하면서 자주 하는 행동이고 자주 사용하는 어휘와 문법적 표현이 있기 때문입니다.
s31m5	남	50대	20	cse014	필수	주거와생활	집	O	1	집에 문 두드린 사람이 집주인인지를 알아보고 있다.	일상 생활에서 자주 나타나는 상황이기 때문에 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	21	cse044	주변	여가생활	게임	X	0	배추에 맞았지만 게임상의 일이라서 화를 안 냈다.	비문으로 보입니다. 게임상의 일도 의미도 문법도 애매한 문장으로 보입니다.
s31m5	남	50대	22	cse004	필수	식음료	밥	O	1	언니가 대구로 출장을 가서 혼자 밥을 먹어야(혼밥) 해야 해서 추천해 주려고 한다.	현대 생활에서 자주 사용하는 어휘 혼밥, 출장을 가다 같은 어휘들이 일상생활에서 충분히 나올 수 있기 때문입니다.
s31m5	남	50대	23	cse015	필수	주거와생활	집	X	0	어차피 일 년 살 집이라 집들이는 안 할 거고, 대화 상대자가 오면 앉을 식탁과 의자를 사려 한다.	
s31m5	남	50대	24	cse054	주변	미용과건강	다이어트	O	1	다이어트를 하면 성격이 더러워져서 폭식을 하게 된다.	자주 사용하는 어휘들, 상황이기 때문에 학습시킬 만한 문장입니다.
s31m5	남	50대	25	cse043	주변	여가생활	게임	X	0	멋진 남자들이랑 탁구공 넣기 게임을 하고 싶다고 했다.	엑스를 했지만 애매해 보입니다. 멋진 남자의 기준도 애매하고 하고 싶다고 한 주체도 애매하기 때문입니다.
s31m5	남	50대	26	cse035	주변	주거와생활	날씨	O	1	날씨가 풀렸는지 오늘은 시원한 봄 날씨이다.	자연환경은 비교적 명확한 문장이고 일상 생활에서 자주 나올 수 있는 상황이기에 자연히 어휘도 빈도가 높다고 생각합니다.
s31m5	남	50대	27	cse055	주변	미용과건강	다이어트	O	1	다이어트를 하는데 오늘 유독 배가 고파서 힘들다.	개인적인 판단일 수도 있겠지만 일반화 시킬 수 있는 문장인지, 자주 나타나는 상황인지를 고려해 보면 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	28	cse026	필수	상거래	옷	O	1	주문한 옷이 집 앞에 택배로 와 있어야 하는데 없어서 전화해보려고 한다.	우리가 주문했는데 주문한 상품이 없을 때 할 수 있는 문장이기 때문에 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	29	cse005	필수	식음료	밥	X	0	엄마에게 김밥이 상하는지에 대해서 물어본다.	비문입니다. 김밥이 상하는지를 알 수 없기 때문입니다. 상한 것을 보고 말을 할 수 있다고 생각합니다.
s31m5	남	50대	30	cse016	필수	주거와생활	집	X	0	나중에 넓은 집으로 이사가면 가짜 나무로 만든 트리를 만들고 싶다.	오류문만 없애서 가능하다고 생각합니다. 가짜 나무는 없다고 생각합니다. '플라스틱으로 만든 나무를' 고치면 좋을 것 같습니다. 다만, 일상 생활에서 충분히 사용할 수 있는 상황이고 어휘이기 때문에 그런 면에서는 학습시킬 만하다고 생각합니다.
s31m5	남	50대	31	cse056	주변	미용과건강	다이어트	X	0	이제 만나면 저녁은 다이어트 식단으로 먹어야 한다.	이제'와 '지금' 어휘 쓰임이 애매합니다. 문장은 일상생활에서 충분히 사용할 수 있는 문장이라서 학습시킬 만한 문장이지만 어휘의 애매함 때문에 엑스를 표기했습니다.
s31m5	남	50대	32	cse036	주변	주거와생활	날씨	O	1	요즘 날씨가 엄청 춥고 눈도 오는 한파이다.	겨울이면 자주 생기는 상황이기 때문에 어휘도 충분히 자주 사용하는 표현이기 때문입니다.
s31m5	남	50대	33	cse045	주변	여가생활	게임	X	0	방 탈출 게임인 크라임 신을 하고 싶어 하는 이야기를 하고 있다.	게임은 프로그램 개발에 따라 신조어가 바로 사어가 될 수 있기 때문에 AI에게 학습시키기에는 시간적으로 문제가 있을 수 있습니다.
s31m5	남	50대	34	cse006	필수	식음료	밥	X	0	내일 샐러드를 싸가야 하냐고 묻자 엄마가 샐러드 고기에 볶음밥 싸준다고 하고 있다.	엑스를 했지만 동그라미도 가능하다고 생각합니다. 그림을 보고 문장을 묘사한다면 가능하다고 생각합니다. 상황은 충분히 일상생활에서 자주 나타날 수 있기 때문에 가능하다고 생각합니다.
s31m5	남	50대	35	cse027	필수	상거래	옷	X	0	무슨 옷을 살 것인지 정하면 말해 준다고 한다.	무슨 옷을 살 것인지에 대한 기준이 애매하기 때문에 문장도 애매한 문장을 만들 거라고 생각합니다. 그래서 꼭 학습시킬 만한 문장은 아니라고 생각합니다.
s31m5	남	50대	36	cse017	필수	주거와생활	집	O	1	집에서 오랜만에 창문을 다 열어놓고 환기를 하고 있다.	일상 생활에서 자주 나타나는 상황이고 어휘도 쉽고 빈도도 높기 때문입니다.
s31m5	남	50대	37	cse037	주변	주거와생활	날씨	O	1	작년이나 재작년과 달리 올해는 날씨가 덥다.	명확한 문장, 날씨에서는 자주 나타나는 상황, 비교 표현, 빈도 높은 어휘 등의 이유 때문에 학습시킬 만한 문장입니다.
s31m5	남	50대	38	cse057	주변	미용과건강	다이어트	O	1	줄넘기를 하면서 다이어트를 하면 효과는 좋지만 무릎에 무리가 가니 무릎 보호대를 해야 한다.	문장의 의미 명확, 문법 표현 정확함, 충분히 나타날 수 있는 상황, 자연히 어휘의 빈도가 높기 때문입니다.
s31m5	남	50대	39	cse052	주변	미용과건강	다이어트	X	0	다이어트 식품인 비움과 노니를 먹는 방법에 대해 설명한다.	다이어트 식품도 회사에 따라 변하기 때문에 고유명사를 직접적으로 학습시킬 필요는 없다고 생각합니다.
s31m5	남	50대	40	cse024	필수	상거래	옷	X	0	옷 사기전에 보여주겠다는데 다음에는 여름 티가 시급해서 여름 티를 사려 한다.	일상 생활에서 자주 사용하는 복문은 아니라고 생각합니다. 상황은 충분히 나타날 수 있는 상황이지만 AI가 복문을 만드는 데 어려움이 있을 것 같습니다.
s31m5	남	50대	41	cse007	필수	식음료	밥	O	1	게딱지 양념에 흰쌀밥을 비벼 먹으면 매우 맛있다.	자주 나타나는 상황에서 사용하는 어휘와 문법적 표현이기 때문입니다.
s31m5	남	50대	42	cse047	주변	여가생활	게임	X	0	게임을 하다가 말다가 해서 실력이 늘지 않는다고 하고 있다.	종결어미를 좀 더 단순하게 바꾼다면 학습시킬 만한 문장이지만 이런 대화를 자주 하느냐가 중요하다고 생각합니다.
s31m5	남	50대	43	cse038	주변	주거와생활	날씨	O	1	밖에 날씨도 좋고 구름도 이쁘다.	이쁘다가 복수 표준어이기 때문에 어휘의 빈도, 문법적 표현(연결어미), 상황도 자주 나타나는 상황이기 때문입니다.
s31m5	남	50대	44	cse058	주변	미용과건강	다이어트	O	1	다이어트 프로그램에 나오는 사람들이 결국에는 요요가 와서 어릴 때부터 잘 관리하는 게 중요한 것 같다.	요요'라는 단어를 어떻게 쓰느냐에 따라 학습시킬 것인지 아닌지를 결정할 수 있을 것 같습니다. 전체적인 문장에서는 자주 사용하는 상황의 문장이기 때문에 학습시킬 만한 내용이라고 생각합니다.
s31m5	남	50대	45	cse039	주변	주거와생활	날씨	O	1	지금 번개와 천둥을 동반한 비가 오고 있다.	명확한 의미와 문법, 어휘의 빈도, 자주 나타나는 자연 현상이기 때문입니다.
s31m5	남	50대	46	cse018	필수	주거와생활	집	O	1	같이 살면 많이 싸울 것 같다며 옆집에서 살자고 이야기하고 있다.	종결어미를 단정적으로 정하면 더 나을 것 같습니다. 자주 사용하는 일상 생활 상황이기 때문입니다.
s31m5	남	50대	47	cse008	필수	식음료	밥	X	0	점심에 초밥을 먹으러 추리하게 나갈 순 없는데 귀찮다고 하였다.	복문을 쓰면서 문장이 애매해져서 이 문장만 보면 학습시킬 문장이라고 생각하지 않습니다.
s31m5	남	50대	48	cse009	필수	식음료	밥	O	1	김밥에 든 단무지랑 햄버거에 든 피클은 안 먹는다며 취향을 존중해달라고 한다.	충분히 비교해 볼 수 있는 상황이라고 생각하기 때문입니다. 어휘 빈도도 높기 때문입니다.
s31m5	남	50대	49	cse048	주변	여가생활	게임	O	1	추천한 게임이 회사에서 이미 유행 중이라고 한다.	일상 생활에서 자주 사용하는 상황이라고 생각합니다.
s31m5	남	50대	50	cse019	필수	주거와생활	집	O	1	여름에는 집이 너무 시끄러워서 살면 안 되겠다고 하자 호텔도 잠자리가 불편해서 잘 못 잤다는 이야기를 한다.	애매합니다. 호텔과 집을 비교하는 문장이기 때문입니다. 우리가 일상 생활에서 호텔과 집을 자주 비교한다는 점에서는 충분히 학습시킬 만한 문장이라고 생각합니다.
s31m5	남	50대	51	cse040	주변	주거와생활	날씨	X	0	3시에 비 오기 전에 일찍 가자고 하였다.	다만, 꼭 3시로 지정하기 보다는 시간을 생략하고 '비 오기 전에'으로 하면 학습시킬 수 있다고 생각합니다
s31m5	남	50대	52	cse060	주변	미용과건강	다이어트	X	0	디톡스 부작용으로 먹는 얘기만 하게 되고 굶는 다이어트는 안 좋으니까 몸에 독소랑 함께 하기로 결심했다.	너무 전문적이라서 일상 생활 상식과는 동떨어졌기 때문입니다.
s31m5	남	50대	53	cse020	필수	주거와생활	집	X	0	후드가 고장이 났는데 교체해 주는 곳밖에 없어서 집주인께 이야기를 해야 할지 철물점에 수리를 알아봐야 하는지 고민하고 있다.	수리와 관련된 문장이지만 자주 사용하는 상황의 내용이 아니기 때문입니다.
s31m5	남	50대	54	cse028	필수	상거래	옷	O	1	마음에 드는 셔츠가 없어서 니트를 샀다며 옷에 대해 이야기하고 있다.	일상생활에서 자주 사용하는 상황이고 어휘이기 때문입니다.
s31m5	남	50대	55	cse010	필수	식음료	밥	O	1	아침에 밥을 먹었기 때문에 지금은 편의점에서 핫바랑 컵라면을 사 먹으려고 한다.	일상생활에서 자주 사용할 수 있는 상황이고 어휘이기 때문입니다.
s31m5	남	50대	56	cse049	주변	여가생활	게임	X	0	생일선물(생선)을 서로 하지 않기로 했지만 궁금한 게임이 있어 사주면 대신 플레이(play)를 해줄 수 있는지 묻고 있다.	지나치게 사적인 내용은 학습시키기에는 일반적이지 않다고 생각합니다.
s31m5	남	50대	57	cse030	필수	상거래	옷	X	0	언니가 코르덴 바지를 입기도 했고 최근에 꺼내 입었는데 너무 따뜻해서 좋아졌다.	복문을 만들면서 의미가 애매해져서 학습시킬 만한 문장은 아니라고 생각합니다.
s31m5	남	50대	58	cse050	주변	여가생활	게임	O	1	게임을 했는데 한번은 상대방이 안와서 이겼고 첫판은 인원이 모자라서 기권패했다.	경기(게임)의 상황에서 충분히 자주 생기는 상황이고 어휘이기 때문입니다.
s31m5	남	50대	59	cse029	필수	상거래	옷	O	1	언니 옷을 사러 갔다가 가디건이랑 얇은 엘레쎄 니트를 구매했다.	일반적으로 자주 생기는 상황이기 어휘이기 때문입니다. 옷과 관련된 어휘는 최근에 많이 일반화 되었다고 생각합니다.
s31m5	남	50대	60	cse034	주변	주거와생활	날씨	O	1	태풍이 지나가고 난 뒤 피해 상황에 대해 이야기한다.	자주 생길 수 있는 상황이고 어휘이기 때문입니다. 그림 또는 뉴스를 보고 AI가 표현을 할 수 있다고 생각하기 때문입니다.
s32f5	여	50대	1	cse001	필수	식음료	밥	O	1	계란이랑 햄을 사서 볶음밥을 하려고 한다.	
s32f5	여	50대	2	cse031	주변	주거와생활	날씨	O	1	태풍 이름들이 이상하다며 누가 짓는 건지 궁금해하고 있다.	
s32f5	여	50대	3	cse011	필수	주거와생활	집	X	0	살고 있는 아파트 담보대출을 받아서 집 문제를 해결하려고 한다.	앞 문장까지는 괜찮은데 아파트 담보대출을 받아서 (다시) 집 문제를 해결하려고? 이상합니다. 차라리 빚을 해결하려고, 하면 뭔가 이치에 맞을 것 같습니다.
s32f5	여	50대	4	cse041	주변	여가생활	게임	X	0	게임 내의 클럽을 보유한 지인에게 가입 의사를 밝혔다.	저 문장만 가지고서는 어떤 상황인지 모르겠습니다.
s32f5	여	50대	5	cse021	필수	상거래	옷	X	0	옷을 사러 가야해서 평일과 주말 중 가능한 시간에 대해 이야기한다.	누구와 이야기하는지 모르겠습니다. 문장이 이상합니다.
s32f5	여	50대	6	cse051	주변	미용과건강	다이어트	O	1	다이어트(다요트) 식단으로 고구마, 계란, 바나나를 먹고 있으며, 목표 체중은 48이다.	
s32f5	여	50대	7	cse002	필수	식음료	밥	O	1	무생채가 있으니 밥을 비벼 먹을까 한다.	문장도 이상하지 않고 충분히 생각할 수 있는 상황입니다.
s32f5	여	50대	8	cse012	필수	주거와생활	집	O	1	집을 알아봤는데 집값이 올랐다는 것이 피부로 느껴졌다.	
s32f5	여	50대	9	cse022	필수	상거래	옷	X	0	배송 온 옷을 입어보고 앞으로 어떻게 입고 다닐지에 대해 이야기한다.	누구와 이야기하는지 모르겠습니다.
s32f5	여	50대	10	cse032	주변	주거와생활	날씨	O	1	태풍의 영향 때문에 형광등이 깜박거린다고 한다.	
s32f5	여	50대	11	cse042	주변	여가생활	게임	X	0	오늘 것은 내 취향이 아닌 것 같은데 기본 카드게임에 스토리가 있는 것 같다.	
s32f5	여	50대	12	cse059	주변	미용과건강	다이어트	X	0	다이어트 2일차인데 작심삼일이 아니고 이번에는 진짜이다.	이번에는 작심삼일이 아니고 진짜이다', 이렇게 하면 좋겠습니다. 저 문장은 이상합니다.
s32f5	여	50대	13	cse003	필수	식음료	밥	O	1	밥은 그날 먹고 싶은 걸로 시키는데 오늘은 순두부찌개를 시켰다.	
s32f5	여	50대	14	cse033	주변	주거와생활	날씨	X	0	밖에 덥기는 하지만 바람이 많이 분다고 한다.	밖이 덥기는 하지만', 으로 바꾸면 좋겠습니다. 내용은 평이하니까 상식적인 문장이겠습니다.
s32f5	여	50대	15	cse046	주변	여가생활	게임	O	1	게임 기록을 향상시키기 위한 방법을 알려주고있다.	
s32f5	여	50대	16	cse053	주변	미용과건강	다이어트	O	1	다이어트의 1차 목표는 55킬로그램(55 kg)이다.	
s32f5	여	50대	17	cse013	필수	주거와생활	집	X	0	집 근처에 공원은 많은데 철봉이 없어서 아쉽다.	공원에 운동기구는 많은데 철봉이 없어서 아쉽다, 이렇게 바꾸면 좋겠습니다. 아니면 공원은 많은데 철봉이 있는 곳이 없어서 아쉽다, 이렇게 바꾸거나요.
s32f5	여	50대	18	cse023	필수	상거래	옷	X	0	오늘도 H&M(흐앤므)에서 예쁘고 귀여운 옷을 샀다고하니 그만 사라고 한다.	앞 문장이 지나치게 길고 뒤 문장은 너무 짧아 이상합니다. '오늘도 H&M에서 예쁘고 귀여운 옷을 샀다.' 인용문&인용문도 어색합니다.
s32f5	여	50대	19	cse025	필수	상거래	옷	X	0	구입할 옷의 색상을 보여 주고 고르고 있다.	누가 구입하고? 누구에게 보여주고? 누가 고르고?
s32f5	여	50대	20	cse014	필수	주거와생활	집	O	1	집에 문 두드린 사람이 집주인인지를 알아보고 있다.	
s32f5	여	50대	21	cse044	주변	여가생활	게임	X	0	배추에 맞았지만 게임상의 일이라서 화를 안 냈다.	배추에 맞는 게임이 상식의 범주에 속하는지 모르겠습니다.
s32f5	여	50대	22	cse004	필수	식음료	밥	X	0	언니가 대구로 출장을 가서 혼자 밥을 먹어야(혼밥) 해야 해서 추천해 주려고 한다.	혼자 밥을 먹고 출장을 가고, 지극히 상식적인 내용이지만 문장이 너무 이상합니다. 주어가 '나'일 텐데 누구에게 추천을 하는 건지? 혼자 밥을 먹어야 하는 친구에게 혼밥 메뉴를 추천해 주려고 한다, 정도면 이해가능할 것 같습니다.
s32f5	여	50대	23	cse015	필수	주거와생활	집	O	1	어차피 일 년 살 집이라 집들이는 안 할 거고, 대화 상대자가 오면 앉을 식탁과 의자를 사려 한다.	
s32f5	여	50대	24	cse054	주변	미용과건강	다이어트	X	0	다이어트를 하면 성격이 더러워져서 폭식을 하게 된다.	성격이 더러워져서'는 '성격이 예민해져서' 정도로 바꾸면 좋겠습니다. 그리고 부사를 집어 넣으면 자연스러울 것 같습니다. '다이어트를 하면 성격이 예민해져서 결국 폭식을 하게 된다.' 정도로 바꾸는 게 좋을 것 같습니다.
s32f5	여	50대	25	cse043	주변	여가생활	게임	X	0	멋진 남자들이랑 탁구공 넣기 게임을 하고 싶다고 했다.	탁구공 넣기 게임이 무엇인지? 찾아봐야 하는 게임이면 이미 상식의 범주에서 벗어낫다고 보는 편이...
s32f5	여	50대	26	cse035	주변	주거와생활	날씨	X	0	날씨가 풀렸는지 오늘은 시원한 봄 날씨이다.	날씨는 여기서 겨울일 텐데 상식적으로 따뜻한 봄 날씨이다, 라고 해야겠습니다.
s32f5	여	50대	27	cse055	주변	미용과건강	다이어트	O	1	다이어트를 하는데 오늘 유독 배가 고파서 힘들다.	
s32f5	여	50대	28	cse026	필수	상거래	옷	O	1	주문한 옷이 집 앞에 택배로 와 있어야 하는데 없어서 전화해보려고 한다.	
s32f5	여	50대	29	cse005	필수	식음료	밥	X	0	엄마에게 김밥이 상하는지에 대해서 물어본다.	김밥이 '쉽게' 상하는지에 대해 물어본다, 라고 하면 좋겠습니다. 딱 잘라 집어낼 순 없지만 뭔가 이상합니다.
